2091.746	-2.285983	0.001092859
2096.746	-2.507582	0.00119594
2101.746	-2.594119	0.001234269
2106.746	-2.959725	0.00140488
2111.746	-3.212485	0.001521246
2116.746	-3.28392	0.0015514
2121.746	-3.231408	0.001522995
2126.746	-3.140517	0.001476677
2131.746	-2.617337	0.00122779
2136.746	-1.927439	0.000902044
2141.746	-1.604419	0.000749117
2146.746	-1.448243	0.000674622
2151.746	-1.466241	0.000681419
2156.746	-1.49462	0.000692998
2161.746	-1.525086	0.000705488
2166.746	-1.644469	0.000758958
2171.746	-1.740673	0.000801509
2176.746	-1.853657	0.000851572
2181.746	-1.92269	0.000881262
2186.746	-2.009855	0.000919108
2191.746	-2.250569	0.001026838
2196.746	-2.251633	0.001024986
2201.746	-2.155766	0.000979117
2206.746	-1.988395	0.000901053
2211.746	-2.021579	0.00091402
2216.746	-2.0439	0.000922027
2221.746	-2.029126	0.000913302
2226.746	-1.828008	0.000820932
2231.746	-1.741848	0.000780487
2236.746	-1.503289	0.000672087
2241.746	-1.516577	0.000676516
2246.746	-1.602522	0.000713264
2251.746	-1.681176	0.00074661
2256.746	-1.724836	0.000764302
2261.746	-1.726669	0.000763423
2266.746	-1.709876	0.000754331
2271.746	-1.626866	0.00071613
2276.746	-1.562591	0.000686326
2281.746	-1.633741	0.000716005
2286.746	-1.576361	0.000689347
2291.746	-1.536228	0.000670331
2296.746	-1.475823	0.000642571
2301.746	-1.404859	0.000610345
2306.746	-1.272802	0.000551774
2311.746	-1.243363	0.000537846
2316.746	-1.162614	0.000501831
2321.746	-1.081866	0.000465971
2326.746	-1.290465	0.000554622
2331.746	-1.585008	0.000679752
2336.746	-1.857388	0.000794861
2341.746	-1.857388	0.000793164
2346.746	-2.067452	0.000880987
2351.746	-2.134436	0.000907596
2356.746	-2.245869	0.000952953
2361.746	-2.458626	0.00104102
2366.746	-2.555756	0.001079861
2371.746	-2.648626	0.001116741
2376.746	-2.783255	0.001171036
2381.746	-2.934971	0.001232277
2386.746	-3.110989	0.001303444
2391.746	-3.175462	0.001327675
2396.746	-3.239935	0.001351806
2401.746	-3.28	0.001365673
2406.746	-3.23358	0.001343549
2411.746	-3.201516	0.001327468
2416.746	-3.091968	0.001279393
2421.746	-3.087914	0.001275078
2426.746	-3.107366	0.001280466
2431.746	-2.924077	0.00120246
2436.746	-2.924077	0.001199993
2441.746	-2.740788	0.001122471
2446.746	-2.55646	0.001044841
2451.746	-2.296986	0.000936878
2456.746	-2.093549	0.000852163
2461.746	-2.037512	0.000827669
2466.746	-1.853492	0.000751392
2471.746	-1.93996	0.000784854
2476.746	-2.441404	0.00098573
2481.746	-2.942914	0.001185824
2486.746	-3.387541	0.001362238
2491.746	-3.490739	0.001400921
2496.746	-3.623947	0.001451468
2501.746	-3.62319	0.001448265
2506.746	-3.622656	0.001445163
2511.746	-3.614915	0.001439204
2516.746	-3.637065	0.001445146
2521.746	-3.703588	0.00146866
2526.746	-3.727347	0.001475157
2531.746	-3.687782	0.001456616
2536.746	-3.568579	0.001406755
2541.746	-3.419438	0.001345311
2546.746	-3.370097	0.001323295
2551.746	-3.332031	0.001305785
2556.746	-3.324508	0.001300289
2561.746	-3.038048	0.001185929
2566.746	-3.245328	0.001264374
2571.746	-3.178939	0.001236101
