-36679.1	-3	4.52E-17
-36079.1	-3	1.05E-16
-35479.1	-3	-1.11E-16
-34879.1	-3	-2.80E-17
-34279.1	-3	-2.18E-17
-33679.1	-3	-6.44E-18
-33079.1	-3	2.13E-17
-32479.1	-3	-2.49E-17
-31879.1	-3	-1.07E-17
-31279.1	-3	-2.51E-17
-30679.1	-3	9.96E-17
-30079.1	-3	6.14E-17
-29479.1	-3	-6.75E-17
-28879.1	-3	4.64E-17
-28279.1	-3	2.09E-16
-27679.1	-3	-1.01E-16
-27079.1	-3	-8.10E-18
-26479.1	-3	6.96E-17
-25879.1	-3	1.09E-16
-25279.1	-3	-6.36E-17
-24679.1	-3	-6.97E-17
-24079.1	-3	1.41E-17
-23479.1	-3	-7.13E-17
-22879.1	-3	2.61E-18
-22279.1	-3	-9.84E-17
-21679.1	-3	8.73E-17
-21079.1	-3	1.21E-17
-20479.1	-3	-1.05E-17
-19879.1	-3	-3.07E-17
-19279.1	-3	4.14E-17
-18679.1	-3	1.16E-17
-18079.1	-3	3.65E-17
-17479.1	-3	3.17E-18
-16879.1	-3	2.03E-17
-16279.1	-3	4.72E-17
-15679.1	-3	-1.27E-17
-15079.1	-3	-4.77E-17
-14479.1	-3	-5.31E-17
-13879.1	-3	-2.04E-17
-13279.1	-3	9.09E-18
-12679.1	-3	-4.05E-18
-12079.1	-3	-7.86E-18
-11479.1	-3	2.58E-17
-10879.1	-3	-7.39E-18
-10279.1	-3	2.41E-17
-9679.1	-3	9.76E-18
-9079.1	-3	-2.63E-17
-8479.1	-3	-8.70E-18
-7879.1	-3	5.40E-18
-7279.1	-3	-1.11E-17
-6679.1	-3	-2.99E-18
-6079.1	-3	1.96E-17
-5479.1	-3	-1.02E-17
-4879.1	-3	5.25E-17
-4279.1	-3	1.45E-16
-3679.1	-3	-4.43E-16
-3079.1	-3	1.09E-15
-2479.1	-3	9.10E-16
-1879.1	-3	-1.58E-15
-1279.1	-3	1.10E-15
-679.1	-3	2.77E-14
-79.1	-6.703377	-1.50E-14
520.9	-10	-5.74E-15
1120.9	-10	4.15E-16
1720.9	-10	-8.07E-17
2320.9	-10	2.96E-17
2920.9	-10	4.73E-17
3520.9	-10	2.63E-17
4120.9	-10	1.07E-17
4720.9	-10	-7.44E-18
5320.9	-10	8.72E-18
5920.9	-10	-2.79E-17
6520.9	-10	-2.82E-19
7120.9	-10	-1.15E-17
7720.9	-10	4.56E-18
8320.9	-10	-2.29E-17
8920.9	-10	1.01E-18
9520.9	-10	-9.90E-18
10120.9	-10	-4.06E-17
10720.9	-10	-2.16E-17
11320.9	-10	7.76E-18
11920.9	-10	1.64E-17
12520.9	-10	-7.05E-18
13120.9	-10	-2.31E-17
13720.9	-10	7.36E-17
14320.9	-10	-1.69E-17
14920.9	-10	1.11E-16
15520.9	-10	-1.86E-17
16120.9	-10	1.35E-17
16720.9	-10	-4.63E-17
17320.9	-10	-5.39E-17
17920.9	-10	2.34E-18
18520.9	-10	-3.34E-17
19120.9	-10	-1.25E-17
19720.9	-10	1.62E-17
20320.9	-10	3.48E-17
20920.9	-10	8.32E-18
21520.9	-10	7.00E-17
22120.9	-10	1.98E-18
22720.9	-10	1.25E-16
23320.9	-10	-5.35E-17
23920.9	-10	1.33E-17
24520.9	-10	1.03E-17
25120.9	-10	-3.36E-17
25720.9	-10	-9.60E-17
26320.9	-10	8.23E-18
26920.9	-10	-1.00E-16
27520.9	-10	-1.14E-16
28120.9	-10	-8.01E-17
28720.9	-10	1.78E-17
29320.9	-10	-1.22E-17
29920.9	-10	-5.09E-17
30520.9	-10	5.56E-17
31120.9	-10	5.14E-17
31720.9	-10	-1.49E-18
32320.9	-10	-2.95E-17
32920.9	-10	9.05E-17
33520.9	-10	2.09E-17
34120.9	-10	-1.98E-17
34720.9	-10	1.09E-16
35320.9	-10	6.30E-17
35920.9	-10	-5.35E-17
36520.9	-10	8.13E-17
37120.9	-10	-5.51E-17
37720.9	-10	-3.21E-17
38320.9	-10	-4.31E-17
38920.9	-10	6.30E-17
39520.9	-10	2.58E-17
40120.9	-10	-3.63E-17
40720.9	-10	-3.16E-17
41320.9	-10	2.13E-17
41920.9	-10	1.69E-17
42520.9	-10	-1.73E-16
-36679.1	-13	5.32E-17
-36079.1	-13	-5.89E-18
-35479.1	-13	9.68E-18
-34879.1	-13	1.75E-18
-34279.1	-13	4.92E-17
-33679.1	-13	3.90E-17
-33079.1	-13	9.08E-18
-32479.1	-13	3.35E-18
-31879.1	-13	3.61E-17
-31279.1	-13	-3.05E-17
-30679.1	-13	-9.28E-18
-30079.1	-13	4.68E-18
-29479.1	-13	-4.98E-17
-28879.1	-13	5.74E-17
-28279.1	-13	-3.35E-18
-27679.1	-13	6.35E-17
-27079.1	-13	2.29E-17
-26479.1	-13	2.98E-18
-25879.1	-13	5.60E-19
-25279.1	-13	-2.91E-17
-24679.1	-13	-4.08E-17
-24079.1	-13	-6.31E-18
-23479.1	-13	2.03E-17
-22879.1	-13	4.48E-17
-22279.1	-13	-2.03E-17
-21679.1	-13	4.05E-17
-21079.1	-13	-2.76E-17
-20479.1	-13	-5.68E-18
-19879.1	-13	-1.98E-18
-19279.1	-13	1.02E-17
-18679.1	-13	1.47E-17
-18079.1	-13	-6.26E-18
-17479.1	-13	1.04E-17
-16879.1	-13	1.18E-17
-16279.1	-13	-4.86E-17
-15679.1	-13	-5.37E-18
-15079.1	-13	9.59E-18
-14479.1	-13	5.65E-18
-13879.1	-13	-1.77E-17
-13279.1	-13	-9.63E-18
-12679.1	-13	-6.16E-18
-12079.1	-13	-2.79E-18
-11479.1	-13	-2.30E-18
-10879.1	-13	-8.20E-18
-10279.1	-13	5.02E-18
-9679.1	-13	-2.23E-17
-9079.1	-13	-1.23E-18
-8479.1	-13	6.78E-18
-7879.1	-13	-5.28E-18
-7279.1	-13	-4.67E-18
-6679.1	-13	-1.19E-17
-6079.1	-13	-2.26E-18
-5479.1	-13	-2.00E-18
-4879.1	-13	3.94E-18
-4279.1	-13	2.08E-17
-3679.1	-13	7.91E-18
-3079.1	-13	1.45E-16
-2479.1	-13	-1.90E-16
-1879.1	-13	1.24E-16
-1279.1	-13	5.02E-17
-679.1	-13	6.41E-15
-79.1	-16.70338	-9.40E-13
520.9	-20	-1.22E-14
1120.9	-20	3.02E-16
1720.9	-20	-3.94E-16
2320.9	-20	2.28E-16
2920.9	-20	-6.91E-17
3520.9	-20	-3.89E-17
4120.9	-20	-1.24E-17
4720.9	-20	1.08E-18
5320.9	-20	-9.67E-18
5920.9	-20	7.94E-18
6520.9	-20	-4.45E-18
7120.9	-20	-1.21E-17
7720.9	-20	-8.31E-18
8320.9	-20	1.24E-17
8920.9	-20	9.37E-18
9520.9	-20	9.31E-18
10120.9	-20	-4.32E-18
10720.9	-20	-1.66E-18
11320.9	-20	7.92E-19
11920.9	-20	2.55E-18
12520.9	-20	1.03E-17
13120.9	-20	1.76E-17
13720.9	-20	-2.59E-17
14320.9	-20	-1.89E-17
14920.9	-20	9.74E-18
15520.9	-20	-1.43E-17
16120.9	-20	1.28E-17
16720.9	-20	-7.07E-18
17320.9	-20	9.71E-18
17920.9	-20	9.48E-19
18520.9	-20	1.88E-17
19120.9	-20	-9.51E-18
19720.9	-20	2.60E-18
20320.9	-20	-3.96E-18
20920.9	-20	-2.39E-17
21520.9	-20	1.84E-17
22120.9	-20	3.40E-18
22720.9	-20	-1.01E-17
23320.9	-20	3.29E-17
23920.9	-20	-1.08E-17
24520.9	-20	2.69E-17
25120.9	-20	2.05E-18
25720.9	-20	-2.01E-19
26320.9	-20	-1.96E-17
26920.9	-20	3.29E-17
27520.9	-20	1.73E-18
28120.9	-20	2.78E-17
28720.9	-20	1.44E-19
29320.9	-20	-6.49E-18
29920.9	-20	-1.30E-17
30520.9	-20	2.02E-17
31120.9	-20	-2.35E-17
31720.9	-20	-2.89E-17
32320.9	-20	1.25E-17
32920.9	-20	-2.53E-17
33520.9	-20	2.15E-17
34120.9	-20	-3.45E-17
34720.9	-20	-3.97E-17
35320.9	-20	9.29E-19
35920.9	-20	1.51E-18
36520.9	-20	1.40E-19
37120.9	-20	1.69E-17
37720.9	-20	1.45E-17
38320.9	-20	-9.39E-19
38920.9	-20	5.37E-18
39520.9	-20	1.16E-17
40120.9	-20	-1.01E-17
40720.9	-20	-1.97E-17
41320.9	-20	4.06E-17
41920.9	-20	-9.50E-17
42520.9	-20	2.54E-16
-36679.1	-23	1.76E-17
-36079.1	-23	1.47E-17
-35479.1	-23	-5.22E-18
-34879.1	-23	-5.32E-17
-34279.1	-23	1.42E-17
-33679.1	-23	-2.05E-17
-33079.1	-23	-3.16E-18
-32479.1	-23	-3.12E-17
-31879.1	-23	-2.28E-17
-31279.1	-23	6.62E-18
-30679.1	-23	-1.74E-17
-30079.1	-23	2.51E-18
-29479.1	-23	6.33E-18
-28879.1	-23	-6.02E-17
-28279.1	-23	1.05E-17
-27679.1	-23	-4.33E-17
-27079.1	-23	1.46E-17
-26479.1	-23	-2.48E-17
-25879.1	-23	4.61E-17
-25279.1	-23	9.51E-18
-24679.1	-23	-2.36E-17
-24079.1	-23	1.31E-17
-23479.1	-23	-6.93E-18
-22879.1	-23	2.69E-17
-22279.1	-23	-3.43E-17
-21679.1	-23	2.80E-17
-21079.1	-23	2.34E-18
-20479.1	-23	-4.38E-18
-19879.1	-23	-3.87E-18
-19279.1	-23	5.90E-20
-18679.1	-23	-1.15E-17
-18079.1	-23	1.34E-18
-17479.1	-23	2.50E-17
-16879.1	-23	-3.43E-18
-16279.1	-23	2.36E-17
-15679.1	-23	-4.60E-18
-15079.1	-23	2.66E-19
-14479.1	-23	-8.41E-18
-13879.1	-23	6.58E-18
-13279.1	-23	1.69E-17
-12679.1	-23	2.13E-18
-12079.1	-23	-8.33E-18
-11479.1	-23	-7.10E-18
-10879.1	-23	-1.94E-18
-10279.1	-23	-6.96E-18
-9679.1	-23	-1.18E-17
-9079.1	-23	3.90E-19
-8479.1	-23	6.24E-18
-7879.1	-23	3.31E-18
-7279.1	-23	-1.65E-18
-6679.1	-23	-9.75E-19
-6079.1	-23	3.68E-18
-5479.1	-23	2.44E-18
-4879.1	-23	3.39E-18
-4279.1	-23	-7.06E-18
-3679.1	-23	5.76E-18
-3079.1	-23	1.15E-16
-2479.1	-23	1.47E-16
-1879.1	-23	-3.61E-16
-1279.1	-23	3.74E-16
-679.1	-23	-4.09E-15
-79.1	-26.70338	-1.14E-12
520.9	-30	-8.52E-15
1120.9	-30	6.09E-16
1720.9	-30	-4.69E-16
2320.9	-30	-1.15E-16
2920.9	-30	-2.24E-17
3520.9	-30	1.81E-17
4120.9	-30	-2.25E-17
4720.9	-30	3.55E-18
5320.9	-30	7.62E-18
5920.9	-30	2.89E-18
6520.9	-30	6.06E-19
7120.9	-30	-7.75E-19
7720.9	-30	-2.67E-18
8320.9	-30	5.92E-18
8920.9	-30	-1.09E-19
9520.9	-30	-6.45E-18
10120.9	-30	3.61E-18
10720.9	-30	-1.53E-18
11320.9	-30	2.95E-18
11920.9	-30	-3.98E-18
12520.9	-30	2.72E-18
13120.9	-30	2.04E-17
13720.9	-30	1.66E-17
14320.9	-30	2.85E-18
14920.9	-30	-1.10E-17
15520.9	-30	-1.10E-17
16120.9	-30	-1.20E-17
16720.9	-30	3.05E-18
