2091.746	-2.285983	0.7185215878
2096.746	-2.507582	2.894289485
2101.746	-2.594119	0.7145554333
2106.746	-2.959725	1.055744515
2111.746	-3.212485	1.305733648
2116.746	-3.28392	2.069669687
2121.746	-3.231408	0.8546852078
2126.746	-3.140517	0.5288942158
2131.746	-2.617337	1.462405836
2136.746	-1.927439	1.586074186
2141.746	-1.604419	0.1497990534
2146.746	-1.448243	1.46676417
2151.746	-1.466241	0.7238452799
2156.746	-1.49462	0.779355028
2161.746	-1.525086	0.9339293614
2166.746	-1.644469	0.5724834441
2171.746	-1.740673	0.1187013821
2176.746	-1.853657	1.39339739
2181.746	-1.92269	1.24102236
2186.746	-2.009855	1.874807806
2191.746	-2.250569	2.330991906
2196.746	-2.251633	0.340648687
2201.746	-2.155766	1.01963242
2206.746	-1.988395	0.1900140391
2211.746	-2.021579	0.1281897076
2216.746	-2.0439	0.6293400875
2221.746	-2.029126	1.906034472
2226.746	-1.828008	2.70208164
2231.746	-1.741848	1.991195811
2236.746	-1.503289	1.251120067
2241.746	-1.516577	2.126582085
2246.746	-1.602522	0.6966066159
2251.746	-1.681176	1.788446888
2256.746	-1.724836	0.7419661695
2261.746	-1.726669	2.202205055
2266.746	-1.709876	2.097618008
2271.746	-1.626866	0.5373209175
2276.746	-1.562591	0.8583531156
2281.746	-1.633741	2.608413065
2286.746	-1.576361	2.95465826
2291.746	-1.536228	1.600220574
2296.746	-1.475823	1.717904147
2301.746	-1.404859	1.962198361
2306.746	-1.272802	2.375047697
2311.746	-1.243363	2.080342259
2316.746	-1.162614	2.744940771
2321.746	-1.081866	1.851576003
2326.746	-1.290465	0.4394066472
2331.746	-1.585008	1.421315099
2336.746	-1.857388	1.425929708
2341.746	-1.857388	0.1117958191
2346.746	-2.067452	2.00563258
2351.746	-2.134436	2.037830404
2356.746	-2.245869	0.3942667791
2361.746	-2.458626	1.457103604
2366.746	-2.555756	0.07882660834
2371.746	-2.648626	2.787106585
2376.746	-2.783255	1.990613338
2381.746	-2.934971	0.1165798575
2386.746	-3.110989	2.406466803
2391.746	-3.175462	0.4975104075
2396.746	-3.239935	0.08965520581
2401.746	-3.28	1.537692758
2406.746	-3.23358	0.9324607999
2411.746	-3.201516	1.387842624
2416.746	-3.091968	0.3561373434
2421.746	-3.087914	2.005705836
2426.746	-3.107366	1.479062001
2431.746	-2.924077	1.342193909
2436.746	-2.924077	1.979953139
2441.746	-2.740788	0.6465269204
2446.746	-2.55646	0.8188230023
2451.746	-2.296986	2.236416707
2456.746	-2.093549	2.824750506
2461.746	-2.037512	0.5530199402
2466.746	-1.853492	0.2574203626
2471.746	-1.93996	1.555689465
2476.746	-2.441404	2.562958033
2481.746	-2.942914	2.625550878
2486.746	-3.387541	1.011642404
2491.746	-3.490739	2.793418145
2496.746	-3.623947	0.3384829605
2501.746	-3.62319	2.748485932
2506.746	-3.622656	0.9924784543
2511.746	-3.614915	0.8456584396
2516.746	-3.637065	1.327201567
2521.746	-3.703588	0.8587691186
2526.746	-3.727347	0.7473376244
2531.746	-3.687782	2.176848227
2536.746	-3.568579	2.646233515
2541.746	-3.419438	1.257570552
2546.746	-3.370097	1.965193727
2551.746	-3.332031	1.733901437
