%SP Distance (m),simulated V
3465.237813,13.46364347
3466.019579,13.46792814
3467.78064,13.47714498
3468.748244,13.48195575
3469.576674,13.48593347
3470.509686,13.49025884
3471.477289,13.49457307
3472.344493,13.49829243
3473.277505,13.50213977
3475.298185,13.50992907
3477.093577,13.5162329
3478.061181,13.51939169
3479.028784,13.52238438
3480.039124,13.52533272
3486.485815,13.53993238
3487.69204,13.54185835
3488.846543,13.54346377
3496.668765,13.54815487
3498.021244,13.54785594
3499.520167,13.54713372
3500.93044,13.54607461
3502.340712,13.5446427
3503.839635,13.54270624
3505.396948,13.54023463
3506.807221,13.53758512
3509.921847,13.53031249
3511.567352,13.5256577
3513.157708,13.52060799
3514.715021,13.51512488
3516.360526,13.50873669
3518.006031,13.50171986
3519.651536,13.49405492
3522.942546,13.4766952
3524.499859,13.46749429
3526.119262,13.45722276
3527.738664,13.44620751
3529.358067,13.43442016
3532.514295,13.40911089
3533.98648,13.39619395
3535.605882,13.381124
3537.078067,13.36660912
3538.635381,13.35037439
3540.254784,13.33249075
3541.726969,13.31530774
3544.841597,13.27587454
3546.398911,13.25449389
3547.897836,13.23280234
3549.370021,13.21038693
3551.123104,13.18218945
3552.37459,13.16101316
3553.912306,13.133744
3559.435626,13.02343951
3560.788107,12.99322937
3562.113074,12.96231466
3563.364561,12.93187184
3564.717042,12.89756784
3566.069523,12.86175667
3567.27575,12.82850812
3568.628231,12.78971976
3571.372166,12.70598132
3572.816848,12.65912299
3574.116202,12.61533757
3575.511272,12.56661677
3576.906342,12.51617696
3578.301412,12.46411355
3579.752819,12.40838978
3581.197501,12.35160271
3582.509295,12.29921058
3585.352521,12.18505987
3586.767888,12.12954125
3588.331421,12.07114718
3589.682021,12.02495933
3590.993815,11.98594785
3592.485712,11.95189395
3594.049245,11.93336088
3597.047097,11.9785699
3598.390981,12.05251569
3599.503405,12.15054068
3600.410901,12.26163697
3601.297457,12.40294423
3602.079223,12.55923758
3603.548921,12.95034269
3604.274624,13.19870126
3604.717902,13.37088603
3605.82676,13.87665933
3607.068134,14.58279514
3607.693878,14.99865702
3608.319621,15.45545631
3609.012213,16.00790982
3609.604166,16.51711686
3610.471372,17.31807809
3610.80383,17.64001532
3611.136288,17.96875563
3611.590036,18.42643071
3612.033314,18.88092898
3612.365772,19.2247552
3612.81952,19.69544234
3613.545224,20.44363414
3614.029027,20.93332652
3614.482775,21.38186574
3614.86761,21.75186994
3615.351413,22.20083384
3616.319017,23.03469697
3616.881526,23.47525752
3617.335274,23.80531141
3618.134859,24.33064724
3618.588607,24.59694085
3618.973443,24.8051259
3619.319739,24.97897286
3619.666035,25.14043927
3620.119783,25.33400808
3620.504618,25.48292805
3621.286385,25.74548187
3621.632681,25.84597008
3621.978977,25.93754044
3622.325273,26.02074757
3622.76855,26.11592245
3623.222299,26.20124126
3623.706101,26.28000283
3624.149379,26.34221026
3624.603127,26.3970565
3625.275069,26.46389103
3625.621365,26.49245165
3625.863266,26.51029314
3626.209562,26.53307752
3626.431201,26.54609028
3626.777497,26.5641931
3627.071935,26.57763919
3627.313836,26.58747645
3627.535475,26.59561495
3627.757114,26.60298557
3628.089572,26.61274082
3628.761514,26.62844606
3629.093973,26.63461067
3629.53725,26.64156625
3629.869708,26.64604188
3630.216004,26.65020771
3630.5623,26.6540246
3631.005578,26.65864105
3631.568087,26.66449675
3632.130595,26.67087516
3632.802537,26.67991559
3633.467454,26.69116562
3634.797287,26.72361835
3635.579053,26.75081066
3636.250995,26.78011777
3636.915912,26.81532513
3637.580828,26.85749936
3638.25277,26.9080539
3638.924713,26.96751907
3639.596655,27.03692192
3640.819515,27.19254194
3641.491457,27.29657564
3642.078478,27.39978557
3642.743394,27.53217876
3643.966254,27.82540427
3644.63117,28.01642544
3645.498376,28.30531485
3646.942285,28.90830326
3647.741869,29.32357608
3648.413812,29.72778861
3649.213397,30.28676324
3649.885339,30.83385357
3650.577931,31.48545338
3651.249873,32.217827
3652.37489,33.7146137
3652.928987,34.60193131
3653.491496,35.62283581
3653.934774,36.52259918
3654.378051,37.51449306
3654.8318,38.63245647
3655.275077,39.83053548
3655.718355,41.13634687
3656.60491,44.06089014
3657.159007,46.06637333
3657.602285,47.72913472
3658.045562,49.39876457
3658.599659,51.40988426
3659.162168,53.23943369
3659.827084,54.9344102
3661.170969,56.20807337
3663.00285,53.79005733
3663.565359,52.54542586
3664.257951,50.9300839
3664.844972,49.56838273
3665.570676,47.9615257
3666.157697,46.75083325
3666.783441,45.55946963
3667.440182,44.42069278
3668.116424,43.36264693
3668.792667,42.41215351
3669.322787,41.73565839
3669.99903,40.95165582
3670.587906,40.33390837
3671.244647,39.70852944
3673.230228,38.15398372
3674.407981,37.42190647
3674.995639,37.09887904
3675.652379,36.76686832
3683.686827,34.30883148
3684.418009,34.18071363
3685.880372,33.95514953
3686.611553,33.8562067
3690.777414,33.43645869
3691.434155,33.38925322
3692.747637,33.30792758
3693.404378,33.27339788
3694.061119,33.24271115
3694.73094,33.21519956
3695.387681,33.19178197
3696.118863,33.16968006
3696.788684,33.15295676
3697.445425,33.13970541
3698.115246,33.12928318
3699.371675,33.1177899
3700.041496,33.11577833
3700.711317,33.11651575
3701.381139,33.11992248
3702.05096,33.12592482
3702.583818,33.13250806
3703.253639,33.14300335
3704.510068,33.16916829
3705.132367,33.18516972
3705.758112,33.20323981
3706.34577,33.22198628
3706.968069,33.24368247
3707.555727,33.26588636
3708.311217,33.29684165
3708.933516,33.32434646
3709.555815,33.35363933
3711.218215,33.44050493
3711.973704,33.48405613
3712.729193,33.53011563
3713.484683,33.57866083
3714.240172,33.62967206
3714.862471,33.6735307
3715.617961,33.72899893
3716.287782,33.78020718
3716.957604,33.83331684
3717.727276,33.89668514
3719.066919,34.01294056
3720.000368,34.09841926
3720.73155,34.16794422
3721.462732,34.2397299
3722.193915,34.31378231
3722.863736,34.38361592
3723.96051,34.50210277
3724.630332,34.5770076
3725.361514,34.66098955
3726.018256,34.73840459
3726.674997,34.81770851
3727.40618,34.90823961
3727.995057,34.98287804
3729.30854,35.15496768
3730.044637,35.25483484
3730.633514,35.33652129
3731.664049,35.48335111
3732.105707,35.54780507
3732.762449,35.64536054
3733.438692,35.74797403
3734.027569,35.83913606
3734.616447,35.93199711
3735.205324,36.02657469
3736.468606,36.2353447
3737.057484,36.33544523
3737.587605,36.42709468
3738.176482,36.53062855
3738.706603,36.62540369
3739.382847,36.74849063
3739.912968,36.84671687
3740.501845,36.95764158
3741.532381,37.15641954
3742.062502,37.26102
3742.592623,37.36723949
3743.268866,37.5051181
3743.925608,37.64161217
3744.601852,37.78486962
3745.485168,37.97620804
3746.803603,38.27088511
3747.475545,38.42535165
3748.132288,38.57918027
3748.868384,38.75500901
3749.525127,38.91498064
3750.25631,39.09658295
3750.845187,39.24556578
3752.231725,39.60617716
3753.034942,39.82153894
3753.691684,40.00123656
3755.202666,40.42732298
3755.859408,40.61815557
3756.669799,40.85846526
3757.400982,41.07995544
3758.211373,41.33072107
3759.021764,41.58715518
3759.897699,41.87084471
3760.790796,42.16721928
3762.696735,42.82454897
3763.675151,43.17556419
3764.708508,43.55662555
3765.824879,43.98054506
3766.803295,44.36280757
3767.919667,44.81152767
3768.985386,45.25268654
3770.051106,45.70665523
3773.336646,47.1899534
3780.45439,50.86588695
3782.966861,52.32077428
3784.363817,53.16492993
3785.547736,53.89947141
3786.850764,54.72740316
3787.141511,54.91482311
3788.568905,55.84836851
3791.734514,57.98820266
3792.421915,58.46294562
3793.446509,59.17521956
3794.843465,60.15218893
3795.960173,60.93457731
3797.263202,61.84421903
3798.566232,62.74433283
3800.985379,64.36463265
3802.288409,65.19379221
3803.497983,65.92462535
3804.707557,66.60849862
3805.917131,67.23519778
3807.161734,67.80868215
3808.371308,68.28447529
3809.395902,68.61514592
3810.731512,68.93246618
3813.040629,69.12590729
3814.106349,69.04045342
3816.284405,68.46829264
3817.350126,67.97314888
3818.997886,66.89934795
3820.242489,65.82137209
3829.611636,49.7337335
3836.289688,40.70011859
3837.444248,41.65183047
3838.468843,43.13340044
3839.623403,45.30433482
3840.556856,47.26932743
3841.535274,49.37544201
3843.40218,53.13321618
3844.335633,54.76790609
3845.179233,56.07632427
3845.985616,57.1740878
3846.741109,58.07035448
3847.648607,58.98709914
3849.634199,60.45362536
3850.440583,60.86733577
3851.022078,61.10987508
3851.64438,61.32247962
3852.537479,61.55122334
3853.712801,61.73275582
3854.468294,61.78771156
3855.311894,61.79996392
3856.155493,61.7668972
3857.621095,61.61895228
3858.464694,61.4902466
3859.357794,61.3252279
3860.454572,61.08833882
3861.347671,60.87203449
3862.240771,60.63818704
3862.996264,60.42874714
3863.949236,60.15179277
3864.842336,59.88145561
3866.545079,59.34380644
3867.355472,59.0801729
3868.165865,58.81287957
3869.058965,58.51506344
3869.814459,58.26118221
3870.624852,57.98749621
3872.245638,57.43809036
3872.742728,57.26950929
3873.553121,56.99499808
3874.363514,56.72119727
3875.173908,56.44842418
3875.984301,56.17695801
3876.794694,55.90704203
3878.335261,55.39894261
3879.145655,55.13462908
3879.81548,54.91784278
3880.625873,54.65769962
3881.357059,54.42507302
3882.088244,54.19449845
3882.898638,53.9414109
3883.568463,53.73422395
3884.966432,53.30777822
3885.697617,53.0880009
3886.590718,52.82264147
3887.260543,52.62586468
3887.991729,52.41326633
3888.722915,52.20297494
3890.202487,51.78450807
3890.933673,51.58119174
3891.603498,51.39695353
3892.334684,51.19802954
3892.922346,51.03980302
3893.653532,50.84497589
3895.051501,50.47873508
3895.721327,50.30613534
3896.308988,50.15622977
3896.978814,49.98708599
3897.71,49.80452291
3898.297662,49.65935105
3898.967488,49.49555723
3899.55515,49.3533117
3900.811586,49.05369628
3901.481412,48.89644458
3902.069074,48.75988219
3902.656736,48.62461507
3903.326562,48.47199874
3903.983306,48.32396221
3904.653132,48.17458893
3905.309876,48.02969505
3905.979702,47.88348911
3906.710889,47.72568179
3908.108858,47.42908521
3908.840044,47.27658427
3909.427707,47.15530399
3910.097533,47.01844765
3910.828719,46.87071204
3912.085156,46.62082156
3912.754982,46.48961769
3913.411727,46.36231476
3913.722879,46.30245907
3914.744275,46.10801672
3915.414101,45.98217919
3916.145287,45.84630604
3916.876474,45.71196776
3917.464136,45.60509619
3918.133962,45.48445913
3918.937182,45.34142767
3920.276834,45.10675305
3920.864497,45.00531172
3921.534323,44.89078576
3922.191068,44.77961764
3923.001463,44.64394911
3923.589125,44.54659611
3924.099823,44.4626857
3925.356261,44.25894434
3925.943923,44.16494636
3926.67511,44.04912451
3927.121661,43.97900044
3927.852848,43.86516578
3928.44051,43.77455369
3929.615835,43.59563734
3930.019029,43.53495889
3930.606691,43.44714894
3931.194354,43.36007813
3931.864181,43.26172398
3932.451843,43.17620615
3932.898394,43.11169986
3934.438964,42.89226403
3935.245351,42.77928886
3935.915178,42.6864111
3936.50284,42.60563788
3937.090503,42.52552156
3937.544252,42.46410649
3940.625393,42.05704978
3941.295219,41.9707965
3941.882882,41.89576341
3942.470545,41.82132147
3943.404002,41.70427501
3943.991665,41.63133227
3944.579328,41.55895701
3945.033077,41.50345852
3945.689822,41.42371794
3946.93121,41.27485816
3947.587955,41.19707698
3948.175618,41.12803861
3948.911718,41.04230029
3949.499381,40.97443381
3950.156126,40.89919364
3950.812871,40.82458374
3951.980168,40.69350406
3952.636913,40.62060455
3953.225793,40.55575003
3953.813456,40.49150659
3954.324155,40.43605989
3954.9809,40.36527486
3955.791296,40.27872252
3956.380176,40.21637168
3957.036921,40.14736766
3957.693667,40.07891848
3958.282547,40.01800909
3958.939292,39.95059453
3960.036074,39.83920257
3960.624954,39.78000115
3961.938445,39.64945314
3962.527325,39.59158698
3963.038024,39.54173071
3964.205321,39.428902
3964.794201,39.37256914
3965.381864,39.3167399
3965.970745,39.26117896
3966.559625,39.20599859
3967.070323,39.15844924
3967.659204,39.10396886
3968.902907,38.99011719
3969.491787,38.93677446
3970.080667,38.88378972
3970.669547,38.83115938
3971.258427,38.77887988
3971.769126,38.73382249
3972.358007,38.68218867
3973.454777,38.58692872
3974.111523,38.53044413
3974.622222,38.48680535
3975.211102,38.43679232
3975.721801,38.39368236
3976.310681,38.34427355
3976.967427,38.28954679
3977.190703,38.27103079
3977.778367,38.22251217
3979.164913,38.10926016
3979.752577,38.06177166
3980.773975,37.97994633
3981.361639,37.93327314
3982.16486,37.86995265
3982.752524,37.82396728
3983.483712,37.76715
3984.638279,37.67832289
3985.448676,37.6166156
3986.118504,37.5660054
3986.788332,37.51574733
3987.598729,37.45540764
3988.268557,37.40591468
3989.078954,37.34648994
3989.834452,37.2915341
3990.589949,37.23700094
3992.052326,37.1326263
3992.945431,37.06963722
3994.372836,36.97013051
3994.667277,36.94978059
3995.510881,36.89180502
3996.403986,36.83095377
3997.247591,36.77396578
3998.003088,36.72332929
4000.052294,36.58784967
4000.807792,36.53857736
4002.406384,36.43549481
4003.299489,36.37858825
4004.396272,36.30936281
4005.289377,36.25352205
4006.182482,36.19814973
4007.115942,36.14076959
4008.849819,36.03550532
4009.883184,35.97356998
4010.861609,35.9154689
4011.705214,35.86579086
4012.548819,35.81649429
4013.441924,35.76471588
4014.335029,35.71335475
4015.368394,35.65444148
4017.277594,35.54702104
4018.1212,35.50013482
4019.154565,35.44317742
4020.088025,35.39217081
4020.618149,35.36338911
4021.461754,35.31786217
4022.30536,35.27266883
4023.953133,35.18534312
4024.796738,35.14111355
4026.099781,35.07342195
4026.855279,35.03451831
4027.610778,34.99586375
4028.454383,34.95299271
4028.938188,34.92854376
4029.781793,34.88614989
4031.704771,34.79062652
4032.460269,34.75351417
4033.215768,34.71663347
4033.699572,34.69313659
4034.455071,34.65663116
4035.734334,34.59533157
4036.119172,34.5770161
4036.874671,34.54122655
4038.561883,34.46208777
4039.495344,34.41876489
4040.870161,34.35554664
4041.770131,34.3145379
4042.703592,34.27231214
4043.603561,34.23189608
4044.192442,34.20560548
4045.092412,34.16566096
4046.453764,34.10577125
4047.353734,34.06652689
4048.750705,34.00615063
4049.650675,33.96759824
4050.550644,33.92931188
4051.429907,33.89216057
4052.424095,33.85045269
4053.303357,33.81382804
4055.291733,33.73189745
4057.628271,33.63717187
4058.138971,33.61668662
4058.922185,33.5854208
4059.705399,33.55433579
4060.51179,33.52251812
4061.295004,33.49179515
4062.174267,33.45751409
4063.836693,33.39329712
4064.643084,33.36242588
4065.543054,33.32818421
4066.349446,33.29769119
4067.221697,33.26490619
4068.028088,33.2347784
4068.83448,33.2048236
4069.640871,33.17504034
4070.354576,33.14882219
4071.041985,33.12369496
4075.729941,32.95553093
4079.95663,32.80853265
4080.359825,32.79473148
4081.166217,32.76724254
4081.569413,32.75355448
4083.275588,32.69604388
4084.08198,32.66909224
4084.673947,32.64940006
4086.101356,32.60223645
4086.815061,32.57882275
4087.528766,32.55552005
4088.335158,32.52932362
4089.022567,32.50710266
4090.325612,32.46525657
4091.039317,32.4424882
4091.845708,32.41689089
4092.437675,32.39818581
4093.15138,32.37572988
4093.539047,32.36357605
4094.842092,32.32294754
4095.685699,32.29682637
4096.373108,32.27564657
4097.086813,32.25375551
4097.397968,32.244243
4098.111673,32.22249545
4098.703639,32.20453266
4099.85821,32.16969268
4101.193834,32.12970713
4101.907539,32.10847875
4102.594949,32.08812277
4103.619555,32.0579447
4104.519525,32.03159733
4105.325918,32.00811531
4106.109132,31.98542118
4107.388398,31.94859077
4108.50512,31.91667811
4109.183538,31.89739822
4109.98993,31.87458609
4110.773145,31.85253765
4111.442976,31.83376497
4112.702895,31.79866222
4113.014049,31.7900346
4114.694845,31.74371099
4115.670329,31.7170418
4116.445664,31.69595636
4117.414833,31.66973762
4118.314804,31.64552715
4118.937112,31.62886236
4119.816376,31.60542192
4121.478804,31.56143699
4122.351057,31.53853168
4122.848151,31.52553079
4123.748122,31.50208997
4124.620375,31.47948932
4125.40359,31.45929411
4126.469676,31.43195352
4126.95426,31.41958217
4128.605571,31.37768572
4129.388786,31.35795431
4130.164121,31.33850931
4130.939456,31.31915119
4131.722671,31.29968392
4132.505886,31.28030409
4133.378139,31.25882331
4134.257403,31.23727806
4135.129655,31.21601117
4136.877676,31.1737078
4137.653011,31.15507789
4138.525263,31.13421653
4139.404527,31.11329099
4140.27678,31.09263425
4141.149032,31.07207831
4142.124516,31.04920802
4143.00378,31.02869998
4143.972949,31.00621092
4145.72097,30.96595333
4146.600234,30.94585007
4147.569403,30.92380377
4148.448667,30.9039039
4149.424152,30.88193823
4150.303415,30.86223939
4151.375246,30.83835365
4152.25451,30.81886295
4153.320596,30.79535529
4155.271564,30.75268477
4156.240734,30.7316537
4157.234923,30.71019309
4158.210407,30.68924697
4159.089671,30.67046021
4160.05884,30.64985418
4160.938104,30.63125128
4162.792816,30.59229349
4163.665068,30.57410356
4164.544332,30.55585175
4165.416584,30.53782861
4166.199799,30.52171529
4167.072051,30.50384772
4167.951315,30.48591867
4169.50594,30.45441848
4170.281276,30.4388032
4171.056611,30.42325052
4178.822625,30.27084221
4179.501043,30.25781285
4180.188453,30.2446564
4181.501948,30.21964399
4182.401919,30.20260159
4183.080338,30.18980556
4183.672305,30.17867574
4184.359714,30.16579288
4185.047124,30.15295429
4186.256713,30.13046995
4186.84868,30.1195156
4187.527098,30.10700112
4188.33349,30.09218079
4188.955798,30.08078417
4189.643208,30.0682361
4191.040181,30.04286673
4191.66249,30.03162167
4192.284798,30.02041108
4192.972208,30.00806755
4193.685913,29.9952959
4194.364331,29.98319712
4195.078037,29.97051235
4196.166918,29.95124469
4196.789226,29.94027892
4197.381193,29.92987863
4198.068603,29.91783905
4198.690911,29.90697435
4199.282878,29.89666978
4199.996583,29.88428536
4200.58855,29.8740458
4201.180517,29.86383552
4202.483561,29.8414631
4203.170971,29.82971721
4203.849389,29.81816301
4204.441356,29.80811188
4205.128765,29.796476
4205.816175,29.78487838
4206.503585,29.77331885
4207.974136,29.74871708
4208.661546,29.73727599
4209.595008,29.72179948
4210.282418,29.71044624
4210.952248,29.69941891
4211.852219,29.68465779
4212.522049,29.67371211
4213.422019,29.65906014
4214.009685,29.64952615
4214.909655,29.63497657
4216.367626,29.61153617
4216.955291,29.6021333
4217.633709,29.59131049
4218.321119,29.58037922
4218.999537,29.56962532
4219.677955,29.55890542
4220.942739,29.53901043
4221.621157,29.5283871
4222.213123,29.51914483
4222.891541,29.50858398
4223.473043,29.49955821
4224.248377,29.48756162
4224.935787,29.47696137
4225.711122,29.46504559
4226.398532,29.45451668
4227.173866,29.442681
4228.728491,29.41907601
4229.503826,29.40736636
4230.287041,29.39557987
4231.062375,29.38395353
4231.861962,29.37200659
4232.637297,29.36046358
4233.412632,29.34896131
4234.284884,29.3360697
4235.060218,29.32465336
4235.93247,29.31185792
4237.48314,29.28923505
4238.355391,29.2765793
4239.138606,29.26525783
4240.010858,29.25269633
4240.786193,29.24157193
4241.658444,29.22910332
4242.345854,29.21931136
4243.997163,29.19591204
4244.772498,29.18498502
4245.547833,29.17409585
4246.924212,29.15485803
4247.707427,29.14396357
4248.482762,29.13321611
4249.170171,29.12371842
4250.527008,29.10505647
4251.310222,29.0943352
4251.98864,29.08507851
4252.667058,29.0758496
4253.345476,29.06664836
4254.128691,29.05606005
4255.679361,29.03520421
4256.357779,29.02612453
4257.133114,29.01578092
4257.908448,29.00547255
4258.683783,28.99519924
4259.371193,28.98612016
4260.049611,28.97718665
4260.824946,28.9670094
4261.503364,28.95813262
4262.864718,28.94039922
4263.349302,28.93411231
4264.132517,28.92397909
4264.810935,28.91522967
4265.489353,28.90650608
4266.272568,28.89646695
4266.950986,28.8877987
4267.726321,28.87792338
4268.501656,28.86808128
4269.761575,28.85215833
4270.439993,28.84362039
4271.215328,28.83389342
4271.990663,28.82419903
4272.765998,28.81453709
4273.541333,28.80490747
4274.316667,28.79531003
4275.092002,28.78574464
4276.743312,28.76547844
4277.615564,28.75483146
4278.398778,28.74530528
4279.278042,28.73464897
4280.053377,28.72528556
4280.925628,28.71478888
4281.700963,28.70549138
4283.34855,28.68583639
4284.123885,28.67663482
4285.003149,28.66623666
4285.778484,28.6570999
4286.37045,28.65014434
4287.242702,28.63992739
4288.025917,28.63078567
4288.898169,28.62064055
4289.673504,28.61165424
4291.228128,28.59372483
4292.003463,28.58482711
4292.690873,28.57696287
4293.466208,28.56812024
4294.241543,28.55930665
4295.024758,28.55043285
4295.703176,28.54277017
4296.390585,28.53502837
4297.75194,28.51976271
4298.430358,28.51218798
4299.108776,28.50463495
4299.690277,28.49817814
4300.377687,28.49056579
4301.065096,28.48297551
4301.743514,28.47550607
4302.430924,28.46795941
4303.792278,28.45307835
4304.567613,28.4446412
4305.350828,28.43614624
4306.029246,28.42881054
4306.804581,28.42045251
4307.587795,28.41203718
4308.36313,28.40373378
4309.146345,28.39537343
4310.604316,28.37988359
4311.379651,28.37168481
4312.186043,28.36318589
4312.961378,28.35504138
4313.648787,28.34784263
4314.424122,28.33974797
4315.111532,28.33259325
4315.78995,28.32555232
4316.573165,28.31744862
4317.85243,28.30426953
4318.627765,28.29631628
4319.315175,28.28928653
4319.993593,28.28236855
4320.681002,28.2753789
4321.368412,28.26840934
4322.143747,28.26057235
4323.614298,28.24577788
4324.301708,28.23889336
4324.980126,28.23211829
4325.667535,28.22527301
4326.45075,28.21749764
4327.13816,28.21069434
4328.499514,28.19727858
4332.47465,28.15853902
4333.453076,28.14910213
4333.950171,28.14432244
4335.039052,28.13388722
4335.726461,28.1273239
4336.223556,28.12258942
4336.815522,28.11696419
4337.47227,28.11073962
4338.15968,28.10424274
4338.751646,28.09866286
4339.439056,28.09220064
4340.22227,28.08486039
4341.597089,28.07203367
4342.403481,28.06454448
4343.090891,28.05818024
4343.874105,28.05095129
4344.561515,28.0446261
4345.901175,28.03235143
4346.384979,28.02793546
4347.072389,28.02167642
4348.433743,28.00933403
4349.112161,28.00320955
4350.565913,27.99014418
4350.91221,27.98704361
4351.59962,27.98090223
4352.406011,27.9737204
4353.189226,27.96676821
4355.112206,27.94979557
4355.955812,27.94239289
4357.317166,27.93050216
4357.682761,27.92732045
4358.465976,27.92052072
4359.24919,27.91374338
4360.610544,27.90201631
4360.904984,27.89948875
4361.618689,27.89337512
4363.185118,27.88002134
4363.872527,27.874189
4365.229363,27.86272645
4366.012577,27.85613971
4366.795791,27.84957476
4367.12825,27.84679463
4367.911464,27.84026059
4368.598874,27.83454363
4370.508077,27.8187525
4371.195486,27.81309814
4372.170969,27.80510246
4372.954184,27.79870667
4374.070567,27.78962695
4374.473763,27.78635827
4375.161172,27.78079844
4375.848581,27.77525485
4376.562286,27.76951637
4378.600553,27.75322377
4379.287963,27.74776097
4380.001667,27.74210618
4380.593634,27.73742902
4381.215941,27.73252491
4381.807908,27.72787202
4382.740923,27.72056242
4383.363231,27.71570327
4384.076936,27.71014643
4384.883327,27.70388843
4385.505635,27.69907384
4386.193044,27.69377055
4386.880453,27.68848296
4387.594158,27.68300966
4388.307862,27.67755321
4389.704834,27.6669216
4390.7382,27.65909847
4391.330167,27.65463272
4391.695762,27.65188043
4392.729128,27.64412457
4393.321094,27.63969728
4394.624138,27.62999196
4395.205638,27.62567858
4395.702732,27.62199997
4396.08757,27.61915755
4397.120937,27.6115487
4397.712903,27.60720542
4398.209997,27.60356691
4398.707091,27.59993632
4399.204185,27.59631363
4400.293065,27.58840574
4400.777649,27.58489864
4401.274743,27.58130876
4401.721296,27.57809057
4402.21839,27.57451559
4402.810356,27.57026852
4403.30745,27.56671067
4403.840315,27.56290547
4404.462623,27.55847288
4405.054589,27.55426774
4405.587454,27.55049186
4405.990649,27.54764074
4406.523515,27.54388049
4407.620299,27.53616886
4408.066852,27.53303985
4409.042335,27.52622624
4409.5752,27.52251675
4410.528178,27.51590469
4410.770081,27.51423077
4411.723059,27.50765398
4412.220152,27.50423453
4412.666705,27.50116924
4413.163799,27.49776424
4413.610352,27.49471193
4414.543813,27.48835127
4415.040907,27.48497495
4415.444103,27.48224196
4415.976968,27.47863766
4416.380163,27.47591622
4416.913028,27.47232717
4417.316224,27.46961724
4417.719419,27.46691227
4418.65288,27.46066882
4419.056076,27.45798023
4419.55317,27.4546723
4419.999722,27.45170709
4420.402918,27.44903496
4420.900012,27.4457473
4421.303207,27.44308615
4421.74976,27.44014455
4422.152955,27.43749374
4422.68582,27.43399791
4423.710424,27.42730007
4424.332732,27.42324743
4424.955039,27.4192064
4425.487904,27.41575538
4426.110211,27.41173586
4426.697876,27.4079507
4427.320183,27.40395364
4427.990013,27.39966423
4428.659842,27.39538816
4429.329671,27.39112541
4430.043375,27.38659809
4430.713204,27.3823628
4432.11118,27.37356617
4432.78101,27.36937176
4433.512199,27.3648082
4434.182028,27.36064139
4434.913218,27.3561079
4435.723615,27.35110163
4437.264191,27.3416376
4438.067413,27.33673073
4438.798603,27.33228025
4439.601825,27.32740925
4440.405048,27.32255699
4441.208271,27.31772343
4442.084212,27.31247357
4442.906973,27.30756264
4443.710196,27.30278717
4445.247932,27.29369661
4446.867355,27.28419661
4447.603456,27.27990329
4448.339557,27.27562548
4449.075659,27.27136316
4449.878881,27.26672984
4450.614982,27.26249987
4452.172314,27.25360156
4452.908415,27.2494196
4453.644516,27.24525303
4454.559169,27.24009719
4455.38193,27.23547957
4456.265251,27.23054338
4457.179903,27.22545532
4458.149393,27.22008795
4460.124172,27.20923685
4461.13452,27.20372752
4462.194767,27.19797687
4463.164256,27.19274603
4464.174604,27.18732271
4465.184952,27.1819279
4466.060893,27.17727381
4468.089632,27.16657669
4469.14988,27.16103176
4470.210127,27.15551805
4471.4893,27.14890731
4472.605646,27.1431751
4473.783408,27.13716489
4474.899754,27.13150346
4476.077516,27.12556785
4477.340804,27.11924371
4479.967789,27.10623338
4481.14555,27.100462
4482.389253,27.0944088
4483.486024,27.08910591
4484.653321,27.08349822
4485.094982,27.08138621
4486.336371,27.07547849
4489.787005,27.05927821
4490.962332,27.05383439
4492.129629,27.04846502
4498.954297,27.01781489
4500.33067,27.01178689
4501.670324,27.0059691
4502.988767,27.00029098
4504.291804,26.99472556
4505.688769,26.98881012
4507.024386,26.98320395
4509.753688,26.9718983
4511.056725,26.96657194
4512.527268,26.96061617
4513.902079,26.95510116
4515.205115,26.9499214
4516.60208,26.94441942
4517.976891,26.93905639
4519.338236,26.93379645
4520.713047,26.92853555
4521.966257,26.9237847
4524.451714,26.91448878
4525.730971,26.9097697
4527.105781,26.90474779
4528.385039,26.90012117
4529.664296,26.89553916
4530.967333,26.89091787
4532.270369,26.88634295
4534.54309,26.87847456
4535.940054,26.87370828
4537.243091,26.86931068
4538.828989,26.8640213
4540.320263,26.85911056
4541.811537,26.854261
4543.114573,26.85007373
4544.605847,26.84533906
4546.12567,26.84057698
4549.228604,26.83105318
4550.784366,26.82637872
4552.304189,26.82187731
4553.950873,26.8170729
4555.470696,26.8127059
4557.11738,26.80804745
4558.764064,26.80346516
4560.319824,26.79920606
4563.393621,26.79099217
4564.949382,26.78693695
4566.562155,26.78280584
4568.39253,26.77820729
4570.039213,26.77415224
4571.559036,26.77047873
4572.935407,26.76720939
4574.45523,26.76366292
4577.620854,26.75649133
4579.233627,26.75295005
4580.789387,26.74960619
4582.309209,26.74640831
4583.864969,26.74320545
4585.384792,26.74014584
4586.904614,26.73715494
4588.424436,26.73423303
4589.915709,26.73143333
4591.435531,26.72864891
4592.598524,26.72656538
4595.607713,26.72136505
4597.163473,26.71878495
4598.683295,26.71633627
4600.110695,26.71410144
4602.067536,26.71114042
4603.043011,26.70970895
4604.470411,26.707668
4605.89781,26.70569112
4608.698177,26.70200005
4621.553412,26.68830453
4622.856446,26.68722037
4624.15948,26.68619332
4625.495094,26.68520014
4635.849203,26.6795842
4637.093809,26.67916233
4638.248371,26.6788205
4639.449846,26.67851567
4641.447979,26.67812444
